event_time,machine_id,axis,vibration_rms,vibration_peak,unit
2025-06-24 14:56:00,M01,x,0.9893,1.6143,mm/s
2025-06-24 14:56:00,M01,y,1.0221,1.3619,mm/s
2025-06-24 14:56:00,M01,z,1.5034,2.4393,mm/s
2025-06-24 14:56:00,M02,x,1.0464,1.6267,mm/s
2025-06-24 14:56:00,M02,y,1.0553,1.5417,mm/s
2025-06-24 14:56:00,M02,z,3.9504,5.874,mm/s
2025-06-24 14:56:00,M03,x,0.8783,1.3591,mm/s
2025-06-24 14:56:00,M03,y,0.8904,1.277,mm/s
2025-06-24 14:56:00,M03,z,0.9267,1.4753,mm/s
2025-06-24 14:57:00,M01,x,1.0026,1.3217,mm/s
2025-06-24 14:57:00,M01,y,1.0051,1.7404,mm/s
2025-06-24 14:57:00,M01,z,1.5977,2.3933,mm/s
2025-06-24 14:57:00,M02,x,1.0211,1.6191,mm/s
2025-06-24 14:57:00,M02,y,1.1787,2.0836,mm/s
2025-06-24 14:57:00,M02,z,3.9144,5.3516,mm/s
2025-06-24 14:57:00,M03,x,0.936,1.2561,mm/s
2025-06-24 14:57:00,M03,y,0.915,1.4567,mm/s
2025-06-24 14:57:00,M03,z,1.0127,1.5521,mm/s
2025-06-24 14:58:00,M01,x,0.9195,1.4103,mm/s
2025-06-24 14:58:00,M01,y,0.9709,1.4607,mm/s
2025-06-24 14:58:00,M01,z,1.5842,2.3623,mm/s
2025-06-24 14:58:00,M02,x,1.0171,1.4135,mm/s
2025-06-24 14:58:00,M02,y,1.1059,1.6362,mm/s
2025-06-24 14:58:00,M02,z,4.0073,5.3746,mm/s
2025-06-24 14:58:00,M03,x,0.9264,1.5025,mm/s
2025-06-24 14:58:00,M03,y,0.9099,1.5404,mm/s
2025-06-24 14:58:00,M03,z,1.0163,1.3574,mm/s
2025-06-24 14:59:00,M01,x,0.9419,1.2425,mm/s
2025-06-24 14:59:00,M01,y,1.0081,1.4765,mm/s
2025-06-24 14:59:00,M01,z,1.5989,2.3206,mm/s
2025-06-24 14:59:00,M02,x,1.0743,1.544,mm/s
2025-06-24 14:59:00,M02,y,1.0444,1.7262,mm/s
2025-06-24 14:59:00,M02,z,4.0936,6.8617,mm/s
2025-06-24 14:59:00,M03,x,0.8982,1.4999,mm/s
2025-06-24 14:59:00,M03,y,0.9545,1.3838,mm/s
2025-06-24 14:59:00,M03,z,0.9973,1.7065,mm/s
2025-06-24 15:00:00,M01,x,0.9584,1.4404,mm/s
2025-06-24 15:00:00,M01,y,0.9602,1.5267,mm/s
2025-06-24 15:00:00,M01,z,1.5497,2.4118,mm/s
2025-06-24 15:00:00,M02,x,1.0126,1.7018,mm/s
2025-06-24 15:00:00,M02,y,1.1238,1.5884,mm/s
2025-06-24 15:00:00,M02,z,3.9825,6.669,mm/s
2025-06-24 15:00:00,M03,x,0.8524,1.4431,mm/s
2025-06-24 15:00:00,M03,y,0.9577,1.6078,mm/s
2025-06-24 15:00:00,M03,z,0.9924,1.6831,mm/s
2025-06-24 15:01:00,M01,x,0.9062,1.3199,mm/s
2025-06-24 15:01:00,M01,y,1.0261,1.692,mm/s
2025-06-24 15:01:00,M01,z,1.6397,2.3034,mm/s
2025-06-24 15:01:00,M02,x,1.0014,1.4894,mm/s
2025-06-24 15:01:00,M02,y,1.1158,1.7727,mm/s
2025-06-24 15:01:00,M02,z,4.0163,5.2406,mm/s
2025-06-24 15:01:00,M03,x,0.9692,1.6527,mm/s
2025-06-24 15:01:00,M03,y,0.9684,1.4619,mm/s
2025-06-24 15:01:00,M03,z,0.9685,1.5911,mm/s
2025-06-24 15:02:00,M01,x,0.8929,1.4008,mm/s
2025-06-24 15:02:00,M01,y,1.0396,1.521,mm/s
2025-06-24 15:02:00,M01,z,1.6469,2.9003,mm/s
2025-06-24 15:02:00,M02,x,1.0602,1.4597,mm/s
2025-06-24 15:02:00,M02,y,1.1342,1.8316,mm/s
2025-06-24 15:02:00,M02,z,3.9395,6.3091,mm/s
2025-06-24 15:02:00,M03,x,0.8374,1.499,mm/s
2025-06-24 15:02:00,M03,y,0.8996,1.2613,mm/s
2025-06-24 15:02:00,M03,z,0.9618,1.3409,mm/s
2025-06-24 15:03:00,M01,x,0.9814,1.3291,mm/s
2025-06-24 15:03:00,M01,y,0.9603,1.678,mm/s
2025-06-24 15:03:00,M01,z,1.5602,2.101,mm/s
2025-06-24 15:03:00,M02,x,1.0902,1.4347,mm/s
2025-06-24 15:03:00,M02,y,1.1309,1.8598,mm/s
2025-06-24 15:03:00,M02,z,3.9244,5.2381,mm/s
2025-06-24 15:03:00,M03,x,0.9018,1.6066,mm/s
2025-06-24 15:03:00,M03,y,0.9439,1.5384,mm/s
2025-06-24 15:03:00,M03,z,1.0285,1.373,mm/s
2025-06-24 15:04:00,M01,x,0.9952,1.3793,mm/s
2025-06-24 15:04:00,M01,y,1.0171,1.7594,mm/s
2025-06-24 15:04:00,M01,z,1.5602,2.1147,mm/s
2025-06-24 15:04:00,M02,x,1.0624,1.6661,mm/s
2025-06-24 15:04:00,M02,y,1.085,1.9286,mm/s
2025-06-24 15:04:00,M02,z,3.9521,6.8484,mm/s
2025-06-24 15:04:00,M03,x,0.9186,1.3927,mm/s
2025-06-24 15:04:00,M03,y,0.9698,1.6049,mm/s
2025-06-24 15:04:00,M03,z,0.9463,1.6746,mm/s
2025-06-24 15:05:00,M01,x,0.9586,1.5278,mm/s
2025-06-24 15:05:00,M01,y,0.9392,1.3503,mm/s
2025-06-24 15:05:00,M01,z,1.5803,2.0603,mm/s
2025-06-24 15:05:00,M02,x,1.0591,1.5882,mm/s
2025-06-24 15:05:00,M02,y,1.1114,1.8936,mm/s
2025-06-24 15:05:00,M02,z,3.8633,6.7207,mm/s
2025-06-24 15:05:00,M03,x,0.8858,1.3554,mm/s
2025-06-24 15:05:00,M03,y,0.8919,1.2879,mm/s
2025-06-24 15:05:00,M03,z,0.9699,1.6881,mm/s
2025-06-24 15:06:00,M01,x,0.8902,1.474,mm/s
2025-06-24 15:06:00,M01,y,1.0168,1.4731,mm/s
2025-06-24 15:06:00,M01,z,1.5272,2.1191,mm/s
2025-06-24 15:06:00,M02,x,1.0025,1.4281,mm/s
2025-06-24 15:06:00,M02,y,1.1526,1.7622,mm/s
2025-06-24 15:06:00,M02,z,3.9118,6.8668,mm/s
2025-06-24 15:06:00,M03,x,0.9211,1.3787,mm/s
2025-06-24 15:06:00,M03,y,0.9974,1.7682,mm/s
2025-06-24 15:06:00,M03,z,1.0052,1.4444,mm/s
2025-06-24 15:07:00,M01,x,1.0307,1.6636,mm/s
2025-06-24 15:07:00,M01,y,0.9768,1.6108,mm/s
2025-06-24 15:07:00,M01,z,1.6698,2.7739,mm/s
2025-06-24 15:07:00,M02,x,1.0595,1.9031,mm/s
2025-06-24 15:07:00,M02,y,1.1457,1.8061,mm/s
2025-06-24 15:07:00,M02,z,3.966,5.3645,mm/s
2025-06-24 15:07:00,M03,x,0.8995,1.5141,mm/s
2025-06-24 15:07:00,M03,y,0.9299,1.3264,mm/s
2025-06-24 15:07:00,M03,z,1.0389,1.6134,mm/s
2025-06-24 15:08:00,M01,x,0.9348,1.5398,mm/s
2025-06-24 15:08:00,M01,y,1.0037,1.6811,mm/s
2025-06-24 15:08:00,M01,z,1.5364,2.6547,mm/s
2025-06-24 15:08:00,M02,x,1.095,1.6407,mm/s
2025-06-24 15:08:00,M02,y,1.1197,1.9691,mm/s
2025-06-24 15:08:00,M02,z,3.9513,5.7829,mm/s
2025-06-24 15:08:00,M03,x,0.8996,1.2002,mm/s
2025-06-24 15:08:00,M03,y,0.9039,1.4229,mm/s
2025-06-24 15:08:00,M03,z,1.0047,1.3766,mm/s
2025-06-24 15:09:00,M01,x,1.0478,1.792,mm/s
2025-06-24 15:09:00,M01,y,1.0133,1.3264,mm/s
2025-06-24 15:09:00,M01,z,1.5657,2.1141,mm/s
2025-06-24 15:09:00,M02,x,1.0365,1.55,mm/s
2025-06-24 15:09:00,M02,y,1.1476,1.5364,mm/s
2025-06-24 15:09:00,M02,z,3.9551,5.4452,mm/s
2025-06-24 15:09:00,M03,x,0.8401,1.2425,mm/s
2025-06-24 15:09:00,M03,y,0.9522,1.5592,mm/s
2025-06-24 15:09:00,M03,z,1.0104,1.4227,mm/s
2025-06-24 15:10:00,M01,x,0.925,1.5778,mm/s
2025-06-24 15:10:00,M01,y,0.9281,1.504,mm/s
2025-06-24 15:10:00,M01,z,1.5696,2.347,mm/s
2025-06-24 15:10:00,M02,x,0.9666,1.4056,mm/s
2025-06-24 15:10:00,M02,y,1.1037,1.8611,mm/s
2025-06-24 15:10:00,M02,z,3.9513,6.6522,mm/s
2025-06-24 15:10:00,M03,x,0.9349,1.3269,mm/s
2025-06-24 15:10:00,M03,y,0.9332,1.2558,mm/s
2025-06-24 15:10:00,M03,z,0.8938,1.3126,mm/s
2025-06-24 15:11:00,M01,x,1.0069,1.4057,mm/s
2025-06-24 15:11:00,M01,y,0.9862,1.7171,mm/s
2025-06-24 15:11:00,M01,z,1.5641,2.6566,mm/s
2025-06-24 15:11:00,M02,x,1.0617,1.4689,mm/s
2025-06-24 15:11:00,M02,y,1.0788,1.6267,mm/s
2025-06-24 15:11:00,M02,z,3.9778,6.289,mm/s
2025-06-24 15:11:00,M03,x,0.9223,1.2864,mm/s
2025-06-24 15:11:00,M03,y,0.9633,1.7045,mm/s
2025-06-24 15:11:00,M03,z,1.0482,1.426,mm/s
2025-06-24 15:12:00,M01,x,0.9585,1.3293,mm/s
2025-06-24 15:12:00,M01,y,1.0366,1.556,mm/s
2025-06-24 15:12:00,M01,z,1.5739,2.4071,mm/s
2025-06-24 15:12:00,M02,x,1.0863,1.448,mm/s
2025-06-24 15:12:00,M02,y,1.123,1.6671,mm/s
2025-06-24 15:12:00,M02,z,3.8968,5.197,mm/s
2025-06-24 15:12:00,M03,x,0.9067,1.4502,mm/s
2025-06-24 15:12:00,M03,y,0.9832,1.7615,mm/s
2025-06-24 15:12:00,M03,z,1.0398,1.8667,mm/s
2025-06-24 15:13:00,M01,x,0.9796,1.69,mm/s
2025-06-24 15:13:00,M01,y,1.0479,1.6766,mm/s
2025-06-24 15:13:00,M01,z,1.6803,3.0089,mm/s
2025-06-24 15:13:00,M02,x,1.0301,1.8399,mm/s
2025-06-24 15:13:00,M02,y,1.0432,1.718,mm/s
2025-06-24 15:13:00,M02,z,3.922,6.8321,mm/s
2025-06-24 15:13:00,M03,x,0.9494,1.3852,mm/s
2025-06-24 15:13:00,M03,y,0.9773,1.4342,mm/s
2025-06-24 15:13:00,M03,z,0.9631,1.5451,mm/s
2025-06-24 15:14:00,M01,x,0.9162,1.4845,mm/s
2025-06-24 15:14:00,M01,y,0.98,1.3879,mm/s
2025-06-24 15:14:00,M01,z,1.4907,2.1113,mm/s
2025-06-24 15:14:00,M02,x,0.9876,1.5882,mm/s
2025-06-24 15:14:00,M02,y,1.1274,1.8816,mm/s
2025-06-24 15:14:00,M02,z,3.9292,6.5956,mm/s
2025-06-24 15:14:00,M03,x,0.8897,1.3232,mm/s
2025-06-24 15:14:00,M03,y,0.9404,1.362,mm/s
2025-06-24 15:14:00,M03,z,1.0157,1.3397,mm/s
2025-06-24 15:15:00,M01,x,0.972,1.7124,mm/s
2025-06-24 15:15:00,M01,y,0.9212,1.5381,mm/s
2025-06-24 15:15:00,M01,z,1.5379,2.252,mm/s
2025-06-24 15:15:00,M02,x,1.0399,1.7473,mm/s
2025-06-24 15:15:00,M02,y,1.1566,1.8048,mm/s
2025-06-24 15:15:00,M02,z,4.0072,5.7873,mm/s
2025-06-24 15:15:00,M03,x,0.8919,1.17,mm/s
2025-06-24 15:15:00,M03,y,0.9705,1.3792,mm/s
2025-06-24 15:15:00,M03,z,0.9706,1.5235,mm/s
2025-06-24 15:16:00,M01,x,0.9993,1.4232,mm/s
2025-06-24 15:16:00,M01,y,0.9673,1.5899,mm/s
2025-06-24 15:16:00,M01,z,1.5846,2.3622,mm/s
2025-06-24 15:16:00,M02,x,0.9963,1.4554,mm/s
2025-06-24 15:16:00,M02,y,1.0959,1.9013,mm/s
2025-06-24 15:16:00,M02,z,3.9516,5.2754,mm/s
2025-06-24 15:16:00,M03,x,0.9201,1.2612,mm/s
2025-06-24 15:16:00,M03,y,1.0031,1.4065,mm/s
2025-06-24 15:16:00,M03,z,1.0449,1.7926,mm/s
2025-06-24 15:17:00,M01,x,0.9792,1.7292,mm/s
2025-06-24 15:17:00,M01,y,1.0014,1.6648,mm/s
2025-06-24 15:17:00,M01,z,1.6123,2.3471,mm/s
2025-06-24 15:17:00,M02,x,1.0447,1.4503,mm/s
2025-06-24 15:17:00,M02,y,1.0705,1.5249,mm/s
2025-06-24 15:17:00,M02,z,3.9404,6.3748,mm/s
2025-06-24 15:17:00,M03,x,0.9426,1.3535,mm/s
2025-06-24 15:17:00,M03,y,0.9532,1.7027,mm/s
2025-06-24 15:17:00,M03,z,0.984,1.4751,mm/s
2025-06-24 15:18:00,M01,x,0.9713,1.5081,mm/s
2025-06-24 15:18:00,M01,y,1.0375,1.73,mm/s
2025-06-24 15:18:00,M01,z,1.6023,2.7187,mm/s
2025-06-24 15:18:00,M02,x,0.9761,1.2786,mm/s
2025-06-24 15:18:00,M02,y,1.0423,1.7505,mm/s
2025-06-24 15:18:00,M02,z,4.0032,7.0487,mm/s
2025-06-24 15:18:00,M03,x,0.881,1.4654,mm/s
2025-06-24 15:18:00,M03,y,0.937,1.3386,mm/s
2025-06-24 15:18:00,M03,z,0.9572,1.4239,mm/s
2025-06-24 15:19:00,M01,x,0.96,1.5389,mm/s
2025-06-24 15:19:00,M01,y,1.0195,1.5646,mm/s
2025-06-24 15:19:00,M01,z,1.6082,2.2151,mm/s
2025-06-24 15:19:00,M02,x,1.0524,1.6316,mm/s
2025-06-24 15:19:00,M02,y,1.106,1.8389,mm/s
2025-06-24 15:19:00,M02,z,3.8589,6.8308,mm/s
2025-06-24 15:19:00,M03,x,0.9049,1.6155,mm/s
2025-06-24 15:19:00,M03,y,0.9176,1.487,mm/s
2025-06-24 15:19:00,M03,z,1.0332,1.6471,mm/s
2025-06-24 15:20:00,M01,x,0.9405,1.656,mm/s
2025-06-24 15:20:00,M01,y,1.0061,1.5015,mm/s
2025-06-24 15:20:00,M01,z,1.5759,2.3925,mm/s
2025-06-24 15:20:00,M02,x,1.0395,1.484,mm/s
2025-06-24 15:20:00,M02,y,1.1547,1.7953,mm/s
2025-06-24 15:20:00,M02,z,3.9167,6.0486,mm/s
2025-06-24 15:20:00,M03,x,0.8767,1.425,mm/s
2025-06-24 15:20:00,M03,y,0.8928,1.5742,mm/s
2025-06-24 15:20:00,M03,z,0.9973,1.3137,mm/s
2025-06-24 15:21:00,M01,x,0.9203,1.5706,mm/s
2025-06-24 15:21:00,M01,y,0.9591,1.5813,mm/s
2025-06-24 15:21:00,M01,z,1.5572,2.5268,mm/s
2025-06-24 15:21:00,M02,x,1.0469,1.7175,mm/s
2025-06-24 15:21:00,M02,y,1.144,1.6327,mm/s
2025-06-24 15:21:00,M02,z,3.8711,6.6612,mm/s
2025-06-24 15:21:00,M03,x,0.841,1.0985,mm/s
2025-06-24 15:21:00,M03,y,0.9576,1.6839,mm/s
2025-06-24 15:21:00,M03,z,0.943,1.4134,mm/s
2025-06-24 15:22:00,M01,x,0.8763,1.3664,mm/s
2025-06-24 15:22:00,M01,y,0.9557,1.3326,mm/s
2025-06-24 15:22:00,M01,z,1.5359,2.1909,mm/s
2025-06-24 15:22:00,M02,x,1.085,1.5745,mm/s
2025-06-24 15:22:00,M02,y,1.1574,1.7261,mm/s
2025-06-24 15:22:00,M02,z,3.9382,5.7261,mm/s
2025-06-24 15:22:00,M03,x,0.8305,1.3818,mm/s
2025-06-24 15:22:00,M03,y,0.9931,1.3352,mm/s
2025-06-24 15:22:00,M03,z,0.9546,1.4054,mm/s
2025-06-24 15:23:00,M01,x,0.8977,1.2311,mm/s
2025-06-24 15:23:00,M01,y,0.9993,1.4979,mm/s
2025-06-24 15:23:00,M01,z,1.5115,2.1978,mm/s
2025-06-24 15:23:00,M02,x,1.1234,1.4613,mm/s
2025-06-24 15:23:00,M02,y,1.094,1.4604,mm/s
2025-06-24 15:23:00,M02,z,3.9338,6.4013,mm/s
2025-06-24 15:23:00,M03,x,0.8539,1.423,mm/s
2025-06-24 15:23:00,M03,y,0.9685,1.6,mm/s
2025-06-24 15:23:00,M03,z,1.034,1.4466,mm/s
2025-06-24 15:24:00,M01,x,0.9904,1.5107,mm/s
2025-06-24 15:24:00,M01,y,1.0887,1.8586,mm/s
2025-06-24 15:24:00,M01,z,1.6105,2.2408,mm/s
2025-06-24 15:24:00,M02,x,1.0628,1.7851,mm/s
2025-06-24 15:24:00,M02,y,1.0949,1.6472,mm/s
2025-06-24 15:24:00,M02,z,4.0361,6.5119,mm/s
2025-06-24 15:24:00,M03,x,0.8428,1.1656,mm/s
2025-06-24 15:24:00,M03,y,0.8932,1.2921,mm/s
2025-06-24 15:24:00,M03,z,0.9768,1.4369,mm/s
2025-06-24 15:25:00,M01,x,0.9724,1.5489,mm/s
2025-06-24 15:25:00,M01,y,0.9408,1.2705,mm/s
2025-06-24 15:25:00,M01,z,1.6145,2.1481,mm/s
2025-06-24 15:25:00,M02,x,1.0501,1.6709,mm/s
2025-06-24 15:25:00,M02,y,1.0952,1.9646,mm/s
2025-06-24 15:25:00,M02,z,3.9899,5.2014,mm/s
2025-06-24 15:25:00,M03,x,0.9278,1.4859,mm/s
2025-06-24 15:25:00,M03,y,1.0175,1.797,mm/s
2025-06-24 15:25:00,M03,z,0.9944,1.528,mm/s
2025-06-24 15:26:00,M01,x,0.928,1.3784,mm/s
2025-06-24 15:26:00,M01,y,1.0362,1.8082,mm/s
2025-06-24 15:26:00,M01,z,1.6812,2.9766,mm/s
2025-06-24 15:26:00,M02,x,1.0497,1.7137,mm/s
2025-06-24 15:26:00,M02,y,1.0901,1.6112,mm/s
2025-06-24 15:26:00,M02,z,3.9595,5.8012,mm/s
2025-06-24 15:26:00,M03,x,0.9357,1.5431,mm/s
2025-06-24 15:26:00,M03,y,0.976,1.6227,mm/s
2025-06-24 15:26:00,M03,z,1.0167,1.6277,mm/s
2025-06-24 15:27:00,M01,x,0.9358,1.6231,mm/s
2025-06-24 15:27:00,M01,y,0.9886,1.6881,mm/s
2025-06-24 15:27:00,M01,z,1.6697,2.4782,mm/s
2025-06-24 15:27:00,M02,x,1.0068,1.5481,mm/s
2025-06-24 15:27:00,M02,y,1.0603,1.5974,mm/s
2025-06-24 15:27:00,M02,z,3.9945,7.1053,mm/s
2025-06-24 15:27:00,M03,x,1.0083,1.7205,mm/s
2025-06-24 15:27:00,M03,y,0.9876,1.3065,mm/s
2025-06-24 15:27:00,M03,z,1.0039,1.7104,mm/s
2025-06-24 15:28:00,M01,x,0.9302,1.4915,mm/s
2025-06-24 15:28:00,M01,y,1.0386,1.558,mm/s
2025-06-24 15:28:00,M01,z,1.5975,2.4185,mm/s
2025-06-24 15:28:00,M02,x,1.0393,1.8351,mm/s
2025-06-24 15:28:00,M02,y,1.2068,2.086,mm/s
2025-06-24 15:28:00,M02,z,3.9004,6.8358,mm/s
2025-06-24 15:28:00,M03,x,0.8967,1.2532,mm/s
2025-06-24 15:28:00,M03,y,0.9168,1.2575,mm/s
2025-06-24 15:28:00,M03,z,0.9483,1.639,mm/s
2025-06-24 15:29:00,M01,x,0.9435,1.4646,mm/s
2025-06-24 15:29:00,M01,y,1.0496,1.5226,mm/s
2025-06-24 15:29:00,M01,z,1.6626,2.7209,mm/s
2025-06-24 15:29:00,M02,x,0.9723,1.3457,mm/s
2025-06-24 15:29:00,M02,y,1.0754,1.638,mm/s
2025-06-24 15:29:00,M02,z,3.9941,5.6734,mm/s
2025-06-24 15:29:00,M03,x,0.9392,1.3203,mm/s
2025-06-24 15:29:00,M03,y,0.9512,1.2791,mm/s
2025-06-24 15:29:00,M03,z,0.9413,1.4284,mm/s
2025-06-24 15:30:00,M01,x,0.945,1.6674,mm/s
2025-06-24 15:30:00,M01,y,0.9769,1.7109,mm/s
2025-06-24 15:30:00,M01,z,1.6154,2.3081,mm/s
2025-06-24 15:30:00,M02,x,1.0219,1.5718,mm/s
2025-06-24 15:30:00,M02,y,1.1164,1.5271,mm/s
2025-06-24 15:30:00,M02,z,3.9377,6.1714,mm/s
2025-06-24 15:30:00,M03,x,0.8973,1.4769,mm/s
2025-06-24 15:30:00,M03,y,0.9328,1.6193,mm/s
2025-06-24 15:30:00,M03,z,1.062,1.6996,mm/s
2025-06-24 15:31:00,M01,x,0.9217,1.495,mm/s
2025-06-24 15:31:00,M01,y,0.9545,1.5921,mm/s
2025-06-24 15:31:00,M01,z,1.6581,2.4719,mm/s
2025-06-24 15:31:00,M02,x,1.0178,1.7588,mm/s
2025-06-24 15:31:00,M02,y,1.06,1.8065,mm/s
2025-06-24 15:31:00,M02,z,3.9533,5.3126,mm/s
2025-06-24 15:31:00,M03,x,0.9196,1.2365,mm/s
2025-06-24 15:31:00,M03,y,0.9444,1.5793,mm/s
2025-06-24 15:31:00,M03,z,0.9061,1.2305,mm/s
2025-06-24 15:32:00,M01,x,0.8972,1.5944,mm/s
2025-06-24 15:32:00,M01,y,1.0579,1.6804,mm/s
2025-06-24 15:32:00,M01,z,1.6293,2.5544,mm/s
2025-06-24 15:32:00,M02,x,1.0502,1.8101,mm/s
2025-06-24 15:32:00,M02,y,1.1348,1.6824,mm/s
2025-06-24 15:32:00,M02,z,3.9456,6.4694,mm/s
2025-06-24 15:32:00,M03,x,0.914,1.4631,mm/s
2025-06-24 15:32:00,M03,y,0.9036,1.275,mm/s
2025-06-24 15:32:00,M03,z,0.9606,1.47,mm/s
2025-06-24 15:33:00,M01,x,0.9804,1.3455,mm/s
2025-06-24 15:33:00,M01,y,1.0714,1.6606,mm/s
2025-06-24 15:33:00,M01,z,1.5895,2.4286,mm/s
2025-06-24 15:33:00,M02,x,1.0319,1.6848,mm/s
2025-06-24 15:33:00,M02,y,1.0866,1.8479,mm/s
2025-06-24 15:33:00,M02,z,3.9343,5.7222,mm/s
2025-06-24 15:33:00,M03,x,0.8483,1.5228,mm/s
2025-06-24 15:33:00,M03,y,1.0469,1.7308,mm/s
2025-06-24 15:33:00,M03,z,1.0951,1.6855,mm/s
2025-06-24 15:34:00,M01,x,0.9722,1.6061,mm/s
2025-06-24 15:34:00,M01,y,0.9588,1.427,mm/s
2025-06-24 15:34:00,M01,z,1.6533,2.8337,mm/s
2025-06-24 15:34:00,M02,x,1.0457,1.4695,mm/s
2025-06-24 15:34:00,M02,y,1.0921,1.8022,mm/s
2025-06-24 15:34:00,M02,z,3.8775,5.1427,mm/s
2025-06-24 15:34:00,M03,x,0.9167,1.4152,mm/s
2025-06-24 15:34:00,M03,y,0.9312,1.393,mm/s
2025-06-24 15:34:00,M03,z,1.0584,1.825,mm/s
2025-06-24 15:35:00,M01,x,0.9443,1.6955,mm/s
2025-06-24 15:35:00,M01,y,0.9653,1.5821,mm/s
2025-06-24 15:35:00,M01,z,1.608,2.8866,mm/s
2025-06-24 15:35:00,M02,x,1.0519,1.6451,mm/s
2025-06-24 15:35:00,M02,y,1.0602,1.5283,mm/s
2025-06-24 15:35:00,M02,z,3.9413,6.8111,mm/s
2025-06-24 15:35:00,M03,x,0.8751,1.3099,mm/s
2025-06-24 15:35:00,M03,y,0.9955,1.583,mm/s
2025-06-24 15:35:00,M03,z,1.049,1.786,mm/s
2025-06-24 15:36:00,M01,x,0.9869,1.5087,mm/s
2025-06-24 15:36:00,M01,y,0.9491,1.3115,mm/s
2025-06-24 15:36:00,M01,z,1.6601,2.3997,mm/s
2025-06-24 15:36:00,M02,x,1.097,1.5055,mm/s
2025-06-24 15:36:00,M02,y,1.1132,1.8564,mm/s
2025-06-24 15:36:00,M02,z,4.0151,5.238,mm/s
2025-06-24 15:36:00,M03,x,0.8921,1.4623,mm/s
2025-06-24 15:36:00,M03,y,0.8982,1.6116,mm/s
2025-06-24 15:36:00,M03,z,1.0588,1.6026,mm/s
2025-06-24 15:37:00,M01,x,1.0284,1.7697,mm/s
2025-06-24 15:37:00,M01,y,1.0161,1.8159,mm/s
2025-06-24 15:37:00,M01,z,1.6132,2.2421,mm/s
2025-06-24 15:37:00,M02,x,1.156,1.8786,mm/s
2025-06-24 15:37:00,M02,y,1.1363,1.8143,mm/s
2025-06-24 15:37:00,M02,z,4.0052,6.0158,mm/s
2025-06-24 15:37:00,M03,x,0.8894,1.1713,mm/s
2025-06-24 15:37:00,M03,y,0.9527,1.5662,mm/s
2025-06-24 15:37:00,M03,z,1.0462,1.8594,mm/s
2025-06-24 15:38:00,M01,x,0.9277,1.5269,mm/s
2025-06-24 15:38:00,M01,y,0.9682,1.6437,mm/s
2025-06-24 15:38:00,M01,z,1.5848,2.7456,mm/s
2025-06-24 15:38:00,M02,x,0.9918,1.6118,mm/s
2025-06-24 15:38:00,M02,y,1.0908,1.6184,mm/s
2025-06-24 15:38:00,M02,z,4.0075,5.4502,mm/s
2025-06-24 15:38:00,M03,x,0.9403,1.5368,mm/s
2025-06-24 15:38:00,M03,y,0.973,1.5129,mm/s
2025-06-24 15:38:00,M03,z,1.0516,1.6682,mm/s
2025-06-24 15:39:00,M01,x,0.9575,1.3758,mm/s
2025-06-24 15:39:00,M01,y,0.9979,1.3876,mm/s
2025-06-24 15:39:00,M01,z,1.5526,2.3943,mm/s
2025-06-24 15:39:00,M02,x,1.0238,1.6235,mm/s
2025-06-24 15:39:00,M02,y,1.0664,1.4393,mm/s
2025-06-24 15:39:00,M02,z,4.0307,6.8426,mm/s
2025-06-24 15:39:00,M03,x,0.934,1.3005,mm/s
2025-06-24 15:39:00,M03,y,0.9531,1.504,mm/s
2025-06-24 15:39:00,M03,z,0.9926,1.5566,mm/s
2025-06-24 15:40:00,M01,x,0.9676,1.5089,mm/s
2025-06-24 15:40:00,M01,y,0.9572,1.5242,mm/s
2025-06-24 15:40:00,M01,z,1.609,2.1915,mm/s
2025-06-24 15:40:00,M02,x,0.9811,1.6448,mm/s
2025-06-24 15:40:00,M02,y,1.1834,1.6453,mm/s
2025-06-24 15:40:00,M02,z,3.9317,6.289,mm/s
2025-06-24 15:40:00,M03,x,0.9217,1.5671,mm/s
2025-06-24 15:40:00,M03,y,0.996,1.3561,mm/s
2025-06-24 15:40:00,M03,z,1.0188,1.4066,mm/s
2025-06-24 15:41:00,M01,x,0.9697,1.5333,mm/s
2025-06-24 15:41:00,M01,y,1.0064,1.8014,mm/s
2025-06-24 15:41:00,M01,z,1.6177,2.5124,mm/s
2025-06-24 15:41:00,M02,x,1.0172,1.5375,mm/s
2025-06-24 15:41:00,M02,y,1.1379,2.0171,mm/s
2025-06-24 15:41:00,M02,z,3.9838,7.0637,mm/s
2025-06-24 15:41:00,M03,x,0.9,1.4037,mm/s
2025-06-24 15:41:00,M03,y,0.962,1.4646,mm/s
2025-06-24 15:41:00,M03,z,0.9426,1.4974,mm/s
2025-06-24 15:42:00,M01,x,0.9336,1.674,mm/s
2025-06-24 15:42:00,M01,y,0.9542,1.4085,mm/s
2025-06-24 15:42:00,M01,z,1.6008,2.1603,mm/s
2025-06-24 15:42:00,M02,x,1.0435,1.7843,mm/s
2025-06-24 15:42:00,M02,y,1.1021,1.5979,mm/s
2025-06-24 15:42:00,M02,z,3.9757,6.8235,mm/s
2025-06-24 15:42:00,M03,x,0.9524,1.341,mm/s
2025-06-24 15:42:00,M03,y,0.9356,1.3843,mm/s
2025-06-24 15:42:00,M03,z,1.0386,1.3888,mm/s
2025-06-24 15:43:00,M01,x,0.9903,1.4136,mm/s
2025-06-24 15:43:00,M01,y,0.9363,1.4045,mm/s
2025-06-24 15:43:00,M01,z,1.6873,2.2637,mm/s
