transaction_id,account_id,customer_id,transaction_type,amount,currency,balance_after,merchant_name,merchant_category,description,status,initiated_at,completed_at,channel,reference_number,failure_reason,notes
TXN-2026-000837,ACC-100148,CUST-B040,DEBIT,1897.01,USD,15202.63,Uber,TRANSPORT,Debit at Uber,COMPLETED,2026-02-14 08:30:47,2026-02-14 08:37:47,SYSTEM,REF-F54866C9,,
TXN-2026-000838,ACC-100149,CUST-B079,PAYMENT,1503.42,USD,25408.81,Netflix,SUBSCRIPTION,Payment at Netflix,PENDING,2026-03-31 01:16:21,2026-03-31 01:48:21,MOBILE,REF-CD1DC2D2,,
TXN-2026-000839,ACC-100149,CUST-B079,DEBIT,1915.57,USD,23493.24,Netflix,SUBSCRIPTION,Debit at Netflix,COMPLETED,2026-04-04 20:37:13,,SYSTEM,REF-B040DF70,,
TXN-2026-000840,ACC-100149,CUST-B079,DEBIT,108.82,USD,23384.42,Amazon,ONLINE_RETAIL,Debit at Amazon,PENDING,2026-04-19 06:37:47,2026-04-19 07:15:47,MOBILE,REF-2172D75A,,
TXN-2026-000841,ACC-100149,CUST-B079,CREDIT,568.04,USD,23952.46,Delta Airlines,TRAVEL,Credit at Delta Airlines,COMPLETED,2025-07-03 02:01:35,2025-07-03 02:16:35,SYSTEM,REF-187CF21A,,
TXN-2026-000842,ACC-100149,CUST-B079,DEBIT,565.87,USD,23386.59,Lyft,TRANSPORT,Debit at Lyft,COMPLETED,2025-07-15 16:03:50,2025-07-15 16:47:50,MOBILE,REF-910D0E4B,,
TXN-2026-000843,ACC-100149,CUST-B079,TRANSFER,1414.39,USD,21972.20,DoorDash,FOOD_DELIVERY,Transfer at DoorDash,COMPLETED,2026-04-11 13:18:15,2026-04-11 14:04:15,ONLINE,REF-30A8E13B,,
TXN-2026-000844,ACC-100149,CUST-B079,DEBIT,462.62,USD,21509.58,DoorDash,FOOD_DELIVERY,Debit at DoorDash,FAILED,2025-07-22 09:05:10,,MOBILE,REF-D692EDF2,ACCOUNT_FROZEN,
TXN-2026-000845,ACC-100150,CUST-B087,DEBIT,186.42,USD,3623.51,Zelle,TRANSFER,Debit at Zelle,COMPLETED,2025-06-20 18:56:18,2025-06-20 19:29:18,ONLINE,REF-71EB603A,,
TXN-2026-000846,ACC-100150,CUST-B087,PAYMENT,855.02,USD,2768.49,Shell,GAS,Payment at Shell,COMPLETED,2025-06-24 19:49:15,2025-06-24 20:30:15,POS,REF-7668CE69,,
TXN-2026-000847,ACC-100150,CUST-B087,PAYMENT,564.71,USD,2203.78,Starbucks,CAFE,Payment at Starbucks,COMPLETED,2025-10-15 07:47:08,2025-10-15 08:02:08,POS,REF-3531BB1D,,
TXN-2026-000848,ACC-100150,CUST-B087,DEBIT,6.07,USD,2197.71,Lyft,TRANSPORT,Debit at Lyft,COMPLETED,2026-02-12 11:39:38,2026-02-12 11:52:38,ATM,REF-F1FC46D0,,
TXN-2026-000849,ACC-100151,CUST-B081,WIRE,373.76,USD,5774.50,Best Buy,ELECTRONICS,Wire at Best Buy,COMPLETED,2025-12-08 19:07:14,2025-12-08 19:26:14,POS,REF-A2DC3476,,
TXN-2026-000850,ACC-100151,CUST-B081,DEBIT,665.77,USD,5108.73,H&M,RETAIL,Debit at H&M,PENDING,2026-03-15 21:20:35,2026-03-15 22:07:35,SYSTEM,REF-67C78690,,
TXN-2026-000851,ACC-100151,CUST-B081,PAYMENT,480.31,USD,4628.42,Venmo,TRANSFER,Payment at Venmo,COMPLETED,2025-09-16 04:00:43,2025-09-16 04:24:43,POS,REF-6F84EF8A,,
TXN-2026-000852,ACC-100151,CUST-B081,DEBIT,86.87,USD,4541.55,Netflix,SUBSCRIPTION,Debit at Netflix,PENDING,2026-02-10 03:01:55,2026-02-10 03:13:55,POS,REF-DAB7F0F5,,
TXN-2026-000853,ACC-100151,CUST-B081,PAYMENT,606.45,USD,3935.10,Costco,GROCERY,Payment at Costco,COMPLETED,2025-12-02 03:51:01,2025-12-02 04:03:01,ONLINE,REF-DD6D54B9,,
TXN-2026-000854,ACC-100151,CUST-B081,DEBIT,387.45,USD,3547.65,Target,RETAIL,Debit at Target,FAILED,2025-12-31 18:59:29,,ATM,REF-991B2248,LIMIT_EXCEEDED,
TXN-2026-000855,ACC-100151,CUST-B081,DEBIT,1822.14,USD,1725.51,Planet Fitness,FITNESS,Debit at Planet Fitness,FAILED,2025-06-27 07:05:20,,ONLINE,REF-587F2DDD,INSUFFICIENT_FUNDS,
TXN-2026-000856,ACC-100151,CUST-B081,CREDIT,1394.93,USD,3120.44,Venmo,TRANSFER,Credit at Venmo,COMPLETED,2025-07-21 01:45:15,2025-07-21 02:21:15,ONLINE,REF-3DA506D7,,
TXN-2026-000857,ACC-100152,CUST-B171,TRANSFER,1370.97,USD,34723.15,AT&T,TELECOM,Transfer at AT&T,COMPLETED,2025-12-17 10:03:07,2025-12-17 10:13:07,SYSTEM,REF-FC315FE5,,
TXN-2026-000858,ACC-100152,CUST-B171,WIRE,804.69,USD,33918.46,Comcast,UTILITIES,Wire at Comcast,COMPLETED,2025-09-14 10:30:33,2025-09-14 10:30:33,ONLINE,REF-3CF3B2A7,,
TXN-2026-000859,ACC-100152,CUST-B171,DEBIT,1758.91,USD,32159.55,Digital Bank Loans,FINANCIAL_SERVICES,Debit at Digital Bank Loans,PENDING,2026-04-04 01:21:46,2026-04-04 01:53:46,SYSTEM,REF-3B776754,,
TXN-2026-000860,ACC-100152,CUST-B171,CREDIT,1705.69,USD,33865.24,Chevron,GAS,Credit at Chevron,COMPLETED,2025-09-24 02:18:35,2025-09-24 02:53:35,ONLINE,REF-22D44ED5,,
TXN-2026-000861,ACC-100152,CUST-B171,DEBIT,587.23,USD,33278.01,Target,RETAIL,Debit at Target,COMPLETED,2026-02-04 09:38:49,2026-02-04 10:34:49,ONLINE,REF-45C638B0,,
TXN-2026-000862,ACC-100152,CUST-B171,DEBIT,1286.61,USD,31991.40,Starbucks,CAFE,Debit at Starbucks,COMPLETED,2025-09-05 16:55:24,2025-09-05 17:08:24,POS,REF-C6177F52,,
TXN-2026-000863,ACC-100152,CUST-B171,PAYMENT,652.50,USD,31338.90,Chase Bank ATM,ATM,Payment at Chase Bank ATM,PENDING,2026-03-01 23:22:47,2026-03-01 23:38:47,MOBILE,REF-DC0B9B0F,,
TXN-2026-000864,ACC-100152,CUST-B171,CREDIT,652.65,USD,31991.55,Zelle,TRANSFER,Credit at Zelle,PENDING,2025-06-23 05:44:01,2025-06-23 05:44:01,ONLINE,REF-3B486C4A,,
TXN-2026-000865,ACC-100152,CUST-B171,DEBIT,515.69,USD,31475.86,Starbucks,CAFE,Debit at Starbucks,PENDING,2025-06-07 01:45:40,2025-06-07 02:40:40,SYSTEM,REF-C303E08E,,
TXN-2026-000866,ACC-100153,CUST-B063,CREDIT,1740.70,USD,42901.80,Comcast,UTILITIES,Credit at Comcast,PENDING,2026-02-02 08:09:22,2026-02-02 08:22:22,ONLINE,REF-345617C7,,
TXN-2026-000867,ACC-100153,CUST-B063,CREDIT,411.82,USD,43313.62,CVS Pharmacy,HEALTH,Credit at CVS Pharmacy,COMPLETED,2026-01-31 14:10:03,2026-01-31 14:58:03,MOBILE,REF-146A546C,,
TXN-2026-000868,ACC-100153,CUST-B063,WIRE,740.44,USD,42573.18,Shell,GAS,Wire at Shell,COMPLETED,2025-12-04 00:40:04,,ONLINE,REF-38D2B550,,
TXN-2026-000869,ACC-100153,CUST-B063,DEBIT,1141.47,USD,41431.71,Lyft,TRANSPORT,Debit at Lyft,COMPLETED,2026-03-11 07:14:46,2026-03-11 07:32:46,ONLINE,REF-047F160E,,
TXN-2026-000870,ACC-100154,CUST-B112,DEBIT,143.56,USD,24937.02,AT&T,TELECOM,Debit at AT&T,FAILED,2025-06-28 23:32:32,,POS,REF-B3630A34,CARD_DECLINED,
TXN-2026-000871,ACC-100154,CUST-B112,DEBIT,1454.90,USD,23482.12,Marriott,TRAVEL,Debit at Marriott,COMPLETED,2026-04-10 19:02:17,,MOBILE,REF-3291A4EA,,
TXN-2026-000872,ACC-100154,CUST-B112,DEBIT,1653.99,USD,21828.13,Walmart,GROCERY,Debit at Walmart,COMPLETED,2026-03-24 11:49:48,2026-03-24 12:48:48,ONLINE,REF-254489D8,,
TXN-2026-000873,ACC-100154,CUST-B112,CREDIT,289.56,USD,22117.69,Apple Store,ELECTRONICS,Credit at Apple Store,FAILED,2026-01-30 15:38:46,,SYSTEM,REF-6433BB90,INSUFFICIENT_FUNDS,
TXN-2026-000874,ACC-100154,CUST-B112,DEBIT,408.63,USD,21709.06,Walgreens,HEALTH,Debit at Walgreens,COMPLETED,2025-12-04 13:53:22,2025-12-04 14:50:22,ONLINE,REF-601766EC,,
TXN-2026-000875,ACC-100155,CUST-B038,TRANSFER,313.25,USD,108242.12,Walgreens,HEALTH,Transfer at Walgreens,COMPLETED,2025-06-22 16:47:50,2025-06-22 17:04:50,POS,REF-6B151DFC,,
TXN-2026-000876,ACC-100155,CUST-B038,DEBIT,210.12,USD,108032.00,Walmart,GROCERY,Debit at Walmart,PENDING,2025-09-24 05:48:11,2025-09-24 06:44:11,ONLINE,REF-4AA3FE7A,,
TXN-2026-000877,ACC-100155,CUST-B038,DEBIT,52.88,USD,107979.12,Amazon,ONLINE_RETAIL,Debit at Amazon,COMPLETED,2025-11-13 21:11:26,2025-11-13 21:33:26,ONLINE,REF-654C5B24,,
TXN-2026-000878,ACC-100155,CUST-B038,DEBIT,986.18,USD,106992.94,Comcast,UTILITIES,Debit at Comcast,COMPLETED,2025-07-13 18:32:19,2025-07-13 18:50:19,SYSTEM,REF-31E6892A,,
TXN-2026-000879,ACC-100155,CUST-B038,DEBIT,724.18,USD,106268.76,Walgreens,HEALTH,Debit at Walgreens,COMPLETED,2025-07-03 22:26:00,2025-07-03 23:04:00,MOBILE,REF-91279ED5,,
TXN-2026-000880,ACC-100155,CUST-B038,PAYMENT,1201.22,USD,105067.54,Marriott,TRAVEL,Payment at Marriott,COMPLETED,2026-02-19 20:46:38,2026-02-19 21:43:38,ATM,REF-24389030,,
TXN-2026-000881,ACC-100156,CUST-B025,PAYMENT,1751.43,USD,69277.38,McDonald's,RESTAURANT,Payment at McDonald's,COMPLETED,2025-09-14 06:46:20,2025-09-14 07:28:20,ATM,REF-E9D25645,,
TXN-2026-000882,ACC-100156,CUST-B025,DEBIT,1724.12,USD,67553.26,Costco,GROCERY,Debit at Costco,COMPLETED,2025-07-28 17:27:09,2025-07-28 17:36:09,MOBILE,REF-00E32B6F,,
TXN-2026-000883,ACC-100156,CUST-B025,TRANSFER,1630.23,USD,65923.03,Planet Fitness,FITNESS,Transfer at Planet Fitness,COMPLETED,2025-07-14 22:45:54,2025-07-14 23:31:54,POS,REF-A33FC209,,
TXN-2026-000884,ACC-100156,CUST-B025,DEBIT,367.84,USD,65555.19,CVS Pharmacy,HEALTH,Debit at CVS Pharmacy,COMPLETED,2025-10-28 12:37:20,2025-10-28 13:08:20,MOBILE,REF-CD6A8CA7,,
TXN-2026-000885,ACC-100156,CUST-B025,PAYMENT,280.75,USD,65274.44,Venmo,TRANSFER,Payment at Venmo,COMPLETED,2026-02-09 23:17:42,2026-02-09 23:41:42,MOBILE,REF-0E6385BB,,
TXN-2026-000886,ACC-100156,CUST-B025,TRANSFER,1067.29,USD,64207.15,Nordstrom,RETAIL,Transfer at Nordstrom,COMPLETED,2026-04-16 00:02:31,2026-04-16 00:07:31,MOBILE,REF-7A1D8959,,
TXN-2026-000887,ACC-100156,CUST-B025,DEBIT,1407.67,USD,62799.48,Marriott,TRAVEL,Debit at Marriott,FAILED,2025-08-31 08:09:29,,ATM,REF-72844D9E,INSUFFICIENT_FUNDS,
TXN-2026-000888,ACC-100156,CUST-B025,TRANSFER,1915.44,USD,60884.04,H&M,RETAIL,Transfer at H&M,COMPLETED,2025-07-13 18:43:52,,ONLINE,REF-060259EB,,
TXN-2026-000889,ACC-100157,CUST-B200,DEBIT,1671.33,USD,32393.71,Airbnb,TRAVEL,Debit at Airbnb,COMPLETED,2026-01-01 04:21:22,2026-01-01 05:19:22,ONLINE,REF-2C7C8022,,
TXN-2026-000890,ACC-100157,CUST-B200,DEBIT,1495.26,USD,30898.45,Shell,GAS,Debit at Shell,COMPLETED,2025-07-16 12:43:00,2025-07-16 13:28:00,POS,REF-4CD48F30,,
TXN-2026-000891,ACC-100157,CUST-B200,PAYMENT,112.90,USD,30785.55,LA Fitness,FITNESS,Payment at LA Fitness,COMPLETED,2025-07-12 04:04:59,2025-07-12 04:08:59,SYSTEM,REF-CA5AAD71,,
TXN-2026-000892,ACC-100157,CUST-B200,DEBIT,298.04,USD,30487.51,Uber,TRANSPORT,Debit at Uber,COMPLETED,2025-07-25 20:48:06,,SYSTEM,REF-4176A9A8,,
TXN-2026-000893,ACC-100157,CUST-B200,DEBIT,1532.01,USD,28955.50,Verizon,TELECOM,Debit at Verizon,COMPLETED,2025-11-30 10:31:28,2025-11-30 11:18:28,ATM,REF-AB0C12D2,,
TXN-2026-000894,ACC-100157,CUST-B200,WIRE,1446.50,USD,27509.00,Delta Airlines,TRAVEL,Wire at Delta Airlines,COMPLETED,2025-11-20 10:08:03,2025-11-20 10:52:03,POS,REF-25947047,,
TXN-2026-000895,ACC-100158,CUST-B031,DEBIT,1210.33,USD,4935.84,Whole Foods Market,GROCERY,Debit at Whole Foods Market,COMPLETED,2025-08-07 09:53:05,2025-08-07 09:53:05,MOBILE,REF-26F1403F,,
TXN-2026-000896,ACC-100158,CUST-B031,CREDIT,1838.70,USD,6774.54,Airbnb,TRAVEL,Credit at Airbnb,COMPLETED,2025-12-12 21:47:24,2025-12-12 22:01:24,ONLINE,REF-BFAEBCF7,,
TXN-2026-000897,ACC-100158,CUST-B031,DEBIT,1045.39,USD,5729.15,Starbucks,CAFE,Debit at Starbucks,COMPLETED,2025-07-19 14:19:38,2025-07-19 14:44:38,ONLINE,REF-CD520914,,
TXN-2026-000898,ACC-100158,CUST-B031,DEBIT,1645.90,USD,4083.25,AT&T,TELECOM,Debit at AT&T,PENDING,2026-01-04 05:00:02,2026-01-04 05:04:02,MOBILE,REF-CE927DD9,,
TXN-2026-000899,ACC-100158,CUST-B031,PAYMENT,1307.14,USD,2776.11,Delta Airlines,TRAVEL,Payment at Delta Airlines,COMPLETED,2025-11-05 07:48:16,2025-11-05 07:58:16,ATM,REF-6B7FDBE0,,
TXN-2026-000900,ACC-100159,CUST-B149,DEBIT,543.49,USD,59894.77,LA Fitness,FITNESS,Debit at LA Fitness,COMPLETED,2025-07-11 13:04:44,,ATM,REF-06949F96,,
TXN-2026-000901,ACC-100159,CUST-B149,DEBIT,568.00,USD,59326.77,Walmart,GROCERY,Debit at Walmart,COMPLETED,2025-12-28 07:46:43,2025-12-28 07:59:43,ATM,REF-0AEA4476,,
TXN-2026-000902,ACC-100159,CUST-B149,DEBIT,1278.59,USD,58048.18,DoorDash,FOOD_DELIVERY,Debit at DoorDash,FAILED,2025-06-13 13:40:49,,SYSTEM,REF-84929B7D,INSUFFICIENT_FUNDS,
TXN-2026-000903,ACC-100159,CUST-B149,DEBIT,100.86,USD,57947.32,Delta Airlines,TRAVEL,Debit at Delta Airlines,FAILED,2025-07-07 04:47:19,,MOBILE,REF-172F1E5B,LIMIT_EXCEEDED,
TXN-2026-000904,ACC-100159,CUST-B149,DEBIT,632.37,USD,57314.95,Hilton Hotels,TRAVEL,Debit at Hilton Hotels,PENDING,2025-10-30 17:02:27,2025-10-30 17:10:27,POS,REF-48200F68,,
TXN-2026-000905,ACC-100159,CUST-B149,WIRE,1793.54,USD,55521.41,Walgreens,HEALTH,Wire at Walgreens,PENDING,2025-12-13 13:41:27,2025-12-13 14:32:27,POS,REF-8223521E,,
TXN-2026-000906,ACC-100159,CUST-B149,WIRE,956.52,USD,54564.89,Digital Bank Loans,FINANCIAL_SERVICES,Wire at Digital Bank Loans,COMPLETED,2026-04-27 21:28:05,,MOBILE,REF-1A272EBE,,
TXN-2026-000907,ACC-100159,CUST-B149,DEBIT,1905.87,USD,52659.02,Apple Store,ELECTRONICS,Debit at Apple Store,COMPLETED,2025-08-29 22:23:22,2025-08-29 23:14:22,ONLINE,REF-5806D78F,,
TXN-2026-000908,ACC-100159,CUST-B149,PAYMENT,897.72,USD,51761.30,Uber,TRANSPORT,Payment at Uber,COMPLETED,2025-07-21 22:51:00,2025-07-21 23:14:00,MOBILE,REF-2AB9E245,,
TXN-2026-000909,ACC-100160,CUST-B174,DEBIT,421.60,USD,18150.58,Comcast,UTILITIES,Debit at Comcast,COMPLETED,2026-01-24 01:13:16,2026-01-24 01:22:16,MOBILE,REF-A09039C7,,
TXN-2026-000910,ACC-100160,CUST-B174,DEBIT,289.53,USD,17861.05,Best Buy,ELECTRONICS,Debit at Best Buy,PENDING,2025-09-29 05:08:36,2025-09-29 05:59:36,POS,REF-0C90450D,,
TXN-2026-000911,ACC-100160,CUST-B174,DEBIT,912.34,USD,16948.71,United Airlines,TRAVEL,Debit at United Airlines,COMPLETED,2025-08-05 21:52:58,2025-08-05 22:02:58,SYSTEM,REF-5F5A2B10,,
TXN-2026-000912,ACC-100160,CUST-B174,PAYMENT,183.01,USD,16765.70,PG&E,UTILITIES,Payment at PG&E,COMPLETED,2025-08-09 14:08:12,2025-08-09 14:37:12,MOBILE,REF-F932CBF2,,
TXN-2026-000913,ACC-100161,CUST-B151,DEBIT,1879.96,USD,34796.71,Planet Fitness,FITNESS,Debit at Planet Fitness,FAILED,2026-01-07 20:58:47,,MOBILE,REF-2FA89958,CARD_DECLINED,
TXN-2026-000914,ACC-100161,CUST-B151,DEBIT,884.45,USD,33912.26,Zelle,TRANSFER,Debit at Zelle,COMPLETED,2025-12-17 00:39:10,2025-12-17 01:39:10,POS,REF-6CBF9502,,
TXN-2026-000915,ACC-100161,CUST-B151,TRANSFER,529.34,USD,33382.92,Verizon,TELECOM,Transfer at Verizon,FAILED,2026-02-21 01:52:45,,ONLINE,REF-43A30718,INSUFFICIENT_FUNDS,
TXN-2026-000916,ACC-100161,CUST-B151,DEBIT,313.35,USD,33069.57,H&M,RETAIL,Debit at H&M,COMPLETED,2025-07-11 21:26:54,2025-07-11 21:36:54,POS,REF-ED65AF93,,
TXN-2026-000917,ACC-100161,CUST-B151,WIRE,1748.95,USD,31320.62,Shell,GAS,Wire at Shell,COMPLETED,2026-02-15 20:56:07,,SYSTEM,REF-749CCDF1,,
TXN-2026-000918,ACC-100161,CUST-B151,DEBIT,176.22,USD,31144.40,Airbnb,TRAVEL,Debit at Airbnb,COMPLETED,2026-03-12 04:39:59,2026-03-12 05:38:59,MOBILE,REF-75ACFB38,,
TXN-2026-000919,ACC-100162,CUST-B071,PAYMENT,133.62,USD,31736.28,AT&T,TELECOM,Payment at AT&T,COMPLETED,2025-10-11 23:37:07,2025-10-12 00:08:07,MOBILE,REF-014AE6FD,,
TXN-2026-000920,ACC-100162,CUST-B071,CREDIT,911.88,USD,32648.16,Home Depot,HOME_IMPROVEMENT,Credit at Home Depot,COMPLETED,2025-12-29 16:31:30,2025-12-29 17:01:30,ONLINE,REF-2528336C,,
TXN-2026-000921,ACC-100162,CUST-B071,DEBIT,1975.68,USD,30672.48,CVS Pharmacy,HEALTH,Debit at CVS Pharmacy,PENDING,2026-03-28 16:07:06,2026-03-28 17:06:06,MOBILE,REF-EDB03D91,,
TXN-2026-000922,ACC-100162,CUST-B071,DEBIT,112.88,USD,30559.60,Delta Airlines,TRAVEL,Debit at Delta Airlines,COMPLETED,2025-06-09 21:50:30,2025-06-09 22:33:30,ATM,REF-08F0F78B,,
TXN-2026-000923,ACC-100162,CUST-B071,DEBIT,287.77,USD,30271.83,Lyft,TRANSPORT,Debit at Lyft,FAILED,2025-09-15 08:58:57,,MOBILE,REF-FDEBD64D,CARD_DECLINED,
TXN-2026-000924,ACC-100163,CUST-B057,CREDIT,372.24,USD,16412.62,Grubhub,FOOD_DELIVERY,Credit at Grubhub,FAILED,2025-06-21 20:54:51,,ATM,REF-63DFE022,LIMIT_EXCEEDED,
TXN-2026-000925,ACC-100163,CUST-B057,DEBIT,701.81,USD,15710.81,Uber,TRANSPORT,Debit at Uber,COMPLETED,2025-11-10 18:18:18,2025-11-10 18:52:18,ONLINE,REF-B38F4992,,
TXN-2026-000926,ACC-100163,CUST-B057,PAYMENT,1825.63,USD,13885.18,LA Fitness,FITNESS,Payment at LA Fitness,COMPLETED,2026-01-08 11:44:18,2026-01-08 11:44:18,SYSTEM,REF-C703698E,,
TXN-2026-000927,ACC-100163,CUST-B057,DEBIT,1446.83,USD,12438.35,DoorDash,FOOD_DELIVERY,Debit at DoorDash,COMPLETED,2026-01-11 15:54:41,2026-01-11 16:14:41,ATM,REF-16A94928,,
TXN-2026-000928,ACC-100163,CUST-B057,DEBIT,1793.52,USD,10644.83,Amazon,ONLINE_RETAIL,Debit at Amazon,COMPLETED,2025-07-28 06:40:28,2025-07-28 07:00:28,MOBILE,REF-DC3E0D9B,,
TXN-2026-000929,ACC-100163,CUST-B057,DEBIT,1976.54,USD,8668.29,Chevron,GAS,Debit at Chevron,COMPLETED,2026-04-20 07:33:47,2026-04-20 08:13:47,SYSTEM,REF-B986C93E,,
TXN-2026-000930,ACC-100163,CUST-B057,DEBIT,441.15,USD,8227.14,Best Buy,ELECTRONICS,Debit at Best Buy,PENDING,2025-08-12 21:05:22,2025-08-12 21:39:22,SYSTEM,REF-CBA11BC6,,
TXN-2026-000931,ACC-100163,CUST-B057,DEBIT,699.43,USD,7527.71,Comcast,UTILITIES,Debit at Comcast,FAILED,2025-08-14 05:43:51,,ATM,REF-CB7C20DD,LIMIT_EXCEEDED,
TXN-2026-000932,ACC-100164,CUST-B176,CREDIT,1006.66,USD,5839.39,Chipotle,RESTAURANT,Credit at Chipotle,FAILED,2025-07-19 10:42:39,,MOBILE,REF-827DB710,CARD_DECLINED,
TXN-2026-000933,ACC-100164,CUST-B176,PAYMENT,1657.23,USD,4182.16,Chase Bank ATM,ATM,Payment at Chase Bank ATM,COMPLETED,2025-11-13 09:12:07,2025-11-13 10:00:07,ONLINE,REF-ED573828,,
TXN-2026-000934,ACC-100164,CUST-B176,WIRE,749.38,USD,3432.78,Airbnb,TRAVEL,Wire at Airbnb,COMPLETED,2026-01-01 16:02:12,2026-01-01 16:36:12,ATM,REF-963CD537,,
TXN-2026-000935,ACC-100164,CUST-B176,CREDIT,1405.67,USD,4838.45,LA Fitness,FITNESS,Credit at LA Fitness,COMPLETED,2026-04-29 19:47:36,,POS,REF-2B39994F,,
TXN-2026-000936,ACC-100165,CUST-B107,WIRE,211.83,USD,1856.61,Walmart,GROCERY,Wire at Walmart,COMPLETED,2026-03-19 05:58:54,2026-03-19 06:57:54,MOBILE,REF-E9780451,,
TXN-2026-000937,ACC-100165,CUST-B107,DEBIT,1337.08,USD,519.53,Hilton Hotels,TRAVEL,Debit at Hilton Hotels,PENDING,2026-04-27 18:28:06,2026-04-27 18:42:06,SYSTEM,REF-7C665E85,,
TXN-2026-000938,ACC-100165,CUST-B107,DEBIT,395.14,USD,124.39,Comcast,UTILITIES,Debit at Comcast,FAILED,2025-11-30 08:44:56,,MOBILE,REF-E01BCDB3,CARD_DECLINED,
TXN-2026-000939,ACC-100165,CUST-B107,DEBIT,1879.54,USD,0.00,AT&T,TELECOM,Debit at AT&T,COMPLETED,2026-03-31 18:35:44,2026-03-31 18:53:44,ATM,REF-2948F71A,,
TXN-2026-000940,ACC-100166,CUST-B116,DEBIT,13.29,USD,14712.18,Verizon,TELECOM,Debit at Verizon,COMPLETED,2025-11-08 23:56:53,,ATM,REF-8EA6E145,,
TXN-2026-000941,ACC-100166,CUST-B116,PAYMENT,673.50,USD,14038.68,Marriott,TRAVEL,Payment at Marriott,COMPLETED,2026-01-09 05:10:24,2026-01-09 05:25:24,MOBILE,REF-F8FECED0,,
TXN-2026-000942,ACC-100166,CUST-B116,WIRE,1657.96,USD,12380.72,DoorDash,FOOD_DELIVERY,Wire at DoorDash,COMPLETED,2026-04-08 04:57:08,2026-04-08 05:24:08,MOBILE,REF-7A9900BF,,
TXN-2026-000943,ACC-100166,CUST-B116,WIRE,1808.82,USD,10571.90,Lyft,TRANSPORT,Wire at Lyft,COMPLETED,2025-12-18 21:22:18,2025-12-18 21:36:18,ONLINE,REF-6D63FB94,,
TXN-2026-000944,ACC-100166,CUST-B116,DEBIT,1264.72,USD,9307.18,Hilton Hotels,TRAVEL,Debit at Hilton Hotels,COMPLETED,2026-04-01 14:01:53,2026-04-01 14:49:53,ATM,REF-F9EAC3AF,,
TXN-2026-000945,ACC-100166,CUST-B116,DEBIT,1897.66,USD,7409.52,H&M,RETAIL,Debit at H&M,COMPLETED,2025-08-19 03:12:17,,POS,REF-023AE3FF,,
TXN-2026-000946,ACC-100167,CUST-B198,DEBIT,60.50,USD,6917.87,Digital Bank Loans,FINANCIAL_SERVICES,Debit at Digital Bank Loans,COMPLETED,2026-03-02 19:05:07,2026-03-02 19:10:07,POS,REF-785929E7,,
TXN-2026-000947,ACC-100167,CUST-B198,TRANSFER,1270.75,USD,5647.12,Netflix,SUBSCRIPTION,Transfer at Netflix,COMPLETED,2026-03-29 23:39:42,2026-03-29 23:54:42,ONLINE,REF-AA9A7933,,
TXN-2026-000948,ACC-100167,CUST-B198,DEBIT,1073.16,USD,4573.96,Chipotle,RESTAURANT,Debit at Chipotle,PENDING,2025-09-04 05:56:12,2025-09-04 06:47:12,ATM,REF-C384A5F5,,
TXN-2026-000949,ACC-100167,CUST-B198,CREDIT,170.51,USD,4744.47,Whole Foods Market,GROCERY,Credit at Whole Foods Market,FAILED,2025-07-26 20:01:44,,POS,REF-D0C7F074,INSUFFICIENT_FUNDS,
TXN-2026-000950,ACC-100167,CUST-B198,DEBIT,218.62,USD,4525.85,Airbnb,TRAVEL,Debit at Airbnb,COMPLETED,2025-09-18 16:44:46,2025-09-18 16:55:46,MOBILE,REF-FEFBCE83,,
TXN-2026-000951,ACC-100167,CUST-B198,DEBIT,784.65,USD,3741.20,PG&E,UTILITIES,Debit at PG&E,COMPLETED,2025-12-08 16:47:46,2025-12-08 17:13:46,POS,REF-BF4119F4,,
TXN-2026-000952,ACC-100167,CUST-B198,WIRE,753.63,USD,2987.57,Grubhub,FOOD_DELIVERY,Wire at Grubhub,PENDING,2025-09-30 18:49:24,2025-09-30 19:17:24,ONLINE,REF-AEADDE9F,,
TXN-2026-000953,ACC-100167,CUST-B198,DEBIT,1807.76,USD,1179.81,Chipotle,RESTAURANT,Debit at Chipotle,FAILED,2026-02-12 04:32:11,,ATM,REF-393C06D3,INSUFFICIENT_FUNDS,
TXN-2026-000954,ACC-100167,CUST-B198,TRANSFER,1989.86,USD,0.00,Chase Bank ATM,ATM,Transfer at Chase Bank ATM,COMPLETED,2026-01-20 00:20:19,2026-01-20 00:30:19,ATM,REF-382CF5FD,,
TXN-2026-000955,ACC-100168,CUST-B045,DEBIT,1074.23,USD,17475.91,DoorDash,FOOD_DELIVERY,Debit at DoorDash,COMPLETED,2025-12-19 04:03:45,2025-12-19 04:12:45,ATM,REF-9CA1D555,,
TXN-2026-000956,ACC-100168,CUST-B045,DEBIT,63.85,USD,17412.06,Home Depot,HOME_IMPROVEMENT,Debit at Home Depot,COMPLETED,2025-07-24 19:31:10,2025-07-24 20:17:10,ONLINE,REF-608EE968,,
TXN-2026-000957,ACC-100168,CUST-B045,CREDIT,965.74,USD,18377.80,Starbucks,CAFE,Credit at Starbucks,COMPLETED,2025-07-06 17:13:15,2025-07-06 17:48:15,MOBILE,REF-8F28E5A1,,
